
thurgau
47.61583299999999, 9.168889
47.5759808, 9.319978599999999
47.61692069999999, 9.0949372
47.5623696, 8.901902399999999
47.59713000000001, 8.838799999999999
47.5805, 9.006499999999999
47.57324, 9.188229999999999
47.53666, 9.05597
47.6368, 8.946
47.616664, 8.948536
47.50198, 8.94211
47.5595, 8.92
47.47303, 8.967319999999999
47.57839190000001, 8.980304199999999
47.5608303, 8.8907127
47.5710029, 9.317238699999999
47.48291, 8.93792
47.516661, 9.11667
47.6304666, 9.226137699999999
47.62273, 9.14087
47.574945, 9.133785

wallis
46.2717615, 7.381039400000001
46.27988, 7.822109999999999
46.35998710000001, 8.0520898
46.3163296, 7.955951900000001
46.303996, 7.951640100000001
46.370428, 8.212624
46.3187919, 7.755867599999998
46.009057, 7.787549800000001
46.4693, 8.2144
46.2992864, 7.903366200000001
46.393056, 8.136111
46.12047, 7.47886
46.366663, 8.183325
46.2427101, 6.9879867
46.304168, 8.0428552
46.3151515, 7.748742999999999
46.3092199, 7.6397818
46.362756, 8.186585
46.360109, 8.175868
46.53360500000001, 8.348604

obwalden
46.8555785, 8.215228999999999
46.8134928, 8.1752287
46.8604984, 8.2286288

schaffhausen
47.7840728, 8.6586546
47.7827356, 8.6769021
47.7258979, 8.7855621

neuenburg
46.99284249999999, 6.753386400000001
46.9307449, 6.815188699999999
46.96729, 6.841279999999999
47.0564305, 6.890549999999999
46.8882668, 6.552493999999999
46.88845, 6.74714
46.98504, 6.8723478
46.9510581, 6.814090999999999
47.0131911, 6.703647699999999
47.074493, 6.9713574
46.89776, 6.746535799999999
47.0317008, 6.9269631
47.0091808, 7.0015896

freiburg
46.5822239, 6.8052223
46.933616, 7.153059
46.583333, 6.866661
46.683338, 7.083329
46.77962410000001, 7.242220199999999
46.61667, 6.833331
46.5258557, 6.852344700000001
46.81769999999999, 6.826899999999999
46.7922345, 7.1864348
46.833338, 7.050002999999999
46.928889, 7.141944
46.5857175, 6.839213399999999
46.766665, 7.133337999999999
46.866667, 7.083337999999999
46.783332, 7.049996999999999
46.872, 7.13
46.645485, 7.076872
46.6100401, 6.8085792
46.838894, 7.085002999999999
46.7543709, 7.076108700000001
46.7477952, 7.1646769
46.641952, 6.844437
46.80003869999999, 7.176828499999999
46.83641, 6.8228778
46.8, 6.816999999999999
46.600001, 6.816669
46.58334, 6.833326
46.9135672, 7.0889418
46.565281, 6.906175999999999
46.63334099999999, 6.933334
46.6785451, 6.9619199
46.5976765, 6.922605099999999
46.5246606, 6.8294732
46.800003, 6.816667000000001
46.650006, 6.850004999999999
46.7032, 7.083489999999999
46.695845, 6.939926
46.766671, 7.016667999999999
46.9288209, 7.1728285
46.73948, 6.97448
46.6005016, 6.8668955
46.82891, 7.01603
46.7884994, 7.254307799999999
46.633336, 6.983338
46.7967143, 6.798184200000001
46.88104999999999, 7.170380000000001
46.6558757, 7.0644164
46.73333299999999, 7.200001999999999
46.650008, 6.833336000000001
46.600007, 6.850001
46.6249096, 7.0849233
46.9352585, 7.1236051
46.783337, 7.033339
46.95688, 7.103079999999999
46.7841959, 7.1728007
46.600001, 6.816669
46.69914139999999, 7.110769899999999
46.64928, 6.95688
46.5310802, 6.878299999999999
46.8414963, 7.001678999999999
46.7420481, 7.1422971
46.9167, 7.1748
46.5767192, 6.868821899999999
46.96185999999999, 7.11292
46.7688786, 7.198784400000001
46.616667, 6.850003
46.633337, 6.8
46.8832682, 7.0718558
46.66667, 6.933336
46.76002889999999, 7.174121
46.6459991, 7.1071065
46.73333299999999, 7.183333999999999
46.78622, 7.2616
46.64452, 6.82696

solothurn
47.3706702, 7.918224899999998

uri
46.9023529, 8.511785999999999
46.59312, 8.46096

luzern
47.2115842, 8.17818
47.161944, 8.045282
47.00777799999999, 8.339722
47.24422089999999, 8.2266274
47.1358124, 8.1359149
47.1625583, 7.94984
47.2238629, 8.1112457
46.893, 7.889999999999999
47.0616389, 8.1367741
46.885, 7.892999999999999
47.116659, 8.000007
47.1211466, 7.9925886
46.879, 7.8687

aargau
47.4791602, 8.1257586
47.2697, 8.0647511
47.302774, 7.979168
47.309167, 8.194443999999999
47.5399234, 7.9667513
47.5545954, 8.1333139
47.4339334, 8.0737919
47.4120437, 8.235609799999999
47.4517766, 8.0059742
47.336944, 8.161944
47.5606389, 8.1523217
47.2837189, 8.0423865

nidwalden
46.87846, 8.38194
46.9378, 8.397
46.9584499, 8.3865692

schwyz
47.199995, 8.716671999999999
47.051176, 8.781082999999999
47.1, 8.81667
47.1398708, 8.901436499999999
47.19731170000001, 8.733397

bern
47.183333, 7.8
46.7798387, 7.5336675
46.7842257, 7.6054974
47.1532586, 7.6965374
46.8280355, 7.6060916
47.0813816, 7.2439053
46.83697129999999, 7.6418895
46.71971, 7.6992657
47.005968, 7.389346
46.742, 7.593999999999999
46.9341939, 7.651244599999999
47.02814, 7.317590000000001
47.1726372, 7.7153465
46.7516401, 8.1007474
47.0408652, 7.4731656
47.1678323, 7.709967000000001
47.0218657, 7.147880199999999
46.8685813, 7.5215215
46.6121423, 7.6718744
46.6357, 7.975560000000001
47.1237068, 7.281258800000001
47.255475, 7.298572399999999
46.7573569, 7.630834999999999
47.23717, 7.2866
47.1938407, 7.1416277
46.743579, 7.6256346
46.7971023, 7.669580799999999
47.0886138, 7.791623899999999
46.78821689999999, 7.7775067
47.0263567, 7.178505800000001
46.7798387, 7.5336675
47.183333, 7.8
46.897167, 7.279806
46.7842257, 7.6054974
46.75, 7.516667
47.0281883, 7.050374
47.0862376, 7.526873900000001
